accountcode,accountname,parent_acc,sectionid,bank,account_tax_id,acc_level,lineage
14322,AIR - Loss Loans - Related Party>1 year - External Auditors,14000,10,,0,0,0
14323,AIR - Loss Loans - Related Party>1 year - External Auditors-KHR-BB,14000,10,,0,0,0
14324,AIR - Loss Loans - Related Party>1 year - External Auditors,14000,10,,0,0,0
14325,AIR - Loss Loans - Related Party>1 year - External Auditors-USD-BB,14000,10,,0,0,0
14326,AIR - Loss Loans - Related Party>1 year - External Auditors,14000,10,,0,0,0
14327,AIR - Loss Loans - Related Party>1 year - External Auditors-EURO-BB,14000,10,,0,0,0
14328,AIR - Loss Loans - Related Party>1 year - External Auditors,14000,10,,0,0,0
14329,AIR - Loss Loans - Related Party>1 year - External Auditors-THB-BB,14000,10,,0,0,0
14330,Accounts Receivable -KHR,14000,10,,0,0,0
14331,Accounts Receivable -KHR-BB,14000,10,,0,0,0
14332,Accounts Receivable -USD,14000,10,,0,0,0
14333,Accounts Receivable -USD-BB,14000,10,,0,0,0
14334,Accounts Receivable -EUR,14000,10,,0,0,0
14335,Accounts Receivable -EURO-BB,14000,10,,0,0,0
14336,Accounts Receivable -THB,14000,10,,0,0,0
14337,Accounts Receivable -THB-BB,14000,10,,0,0,0
14338,Income Tax Receivable/Recoverable,14000,10,,0,0,0
14339,Income Tax Receivable/Recoverable-USD-BB,14000,10,,0,0,0
14340,Dividends Receivable,14000,10,,0,0,0
14341,Dividends Receivable-USD-BB,14000,10,,0,0,0
15000,Land ,0,10,,0,0,0
15001,Land -USD-BB,15000,10,,0,0,0
15002,Land Improvement,15000,10,,0,0,0
15003,Land Improvement-USD-BB,15000,10,,0,0,0
15004,Building and Instruction,15000,10,,0,0,0
15005,Building and Instruction-USD-BB,15000,10,,0,0,0
15006,Leasehold Improvement,15000,10,,0,0,0
15007,Leasehold Improvement-USD-BB,15000,10,,0,0,0
15008,Fixed Assets Under Construction/Development,15000,10,,0,0,0
15009,Fixed Assets Under Construction/Development-USD-BB,15000,10,,0,0,0
15010,Furniture and Fixtures,15000,10,,0,0,0
15011,Furniture and Fixtures-USD-BB,15000,10,,0,0,0
15012,Office Equipment,15000,10,,0,0,0
15013,Office Equipment-USD-BB,15000,10,,0,0,0
15014,Computer/ IT Equipments,15000,10,,0,0,0
15015,Computer/ IT Equipments-USD-BB,15000,10,,0,0,0
15016,Motor Vehicles,15000,10,,0,0,0
15017,Motor Vehicles-USD-BB,15000,10,,0,0,0
15018,Other Fixed Assets,15000,10,,0,0,0
15019,Other Fixed Assets-USD-BB,15000,10,,0,0,0
15020,Accumulated Depreciation - Land Improvements,15000,10,,0,0,0
15021,Accumulated Depreciation - Land Improvements-USD-BB,15000,10,,0,0,0
15022,Accumulated Depreciation - Buildings ,15000,10,,0,0,0
15023,Accumulated Depreciation - Buildings -USD-BB,15000,10,,0,0,0
15024,Accumulated Depreciation - Leasehold Improvements ,15000,10,,0,0,0
15025,Accumulated Depreciation - Leasehold Improvements -USD-BB,15000,10,,0,0,0
15026,Accumulated Depreciation - Furniture and Fixtures ,15000,10,,0,0,0
15027,Accumulated Depreciation - Furniture and Fixtures -USD-BB,15000,10,,0,0,0
15028,Accumulated Depreciation - Office Equipment ,15000,10,,0,0,0
15029,Accumulated Depreciation - Office Equipment -USD-BB,15000,10,,0,0,0
15030,Accumulated Depreciation - Computer /IT Equipments ,15000,10,,0,0,0
15031,Accumulated Depreciation - Computer /IT Equipments -USD-BB,15000,10,,0,0,0
15032,Accumulated Depreciation - Motor Vehicles ,15000,10,,0,0,0
15033,Accumulated Depreciation - Motor Vehicles -USD-BB,15000,10,,0,0,0
15034,Accumulated Depreciation - Other Fixed Assets ,15000,10,,0,0,0
15035,Accumulated Depreciation - Other Fixed Assets -USD-BB,15000,10,,0,0,0
15036,Amortization - Intangible Assets ,15000,10,,0,0,0
15037,Amortization - Softwares,15000,10,,0,0,0
15038,Amortization - Core Banking Software,15000,10,,0,0,0
15039,Amortization - Intangible Assets -USD-BB,15000,10,,0,0,0
15040,Amortization - Softwares-USD-BB,15000,10,,0,0,0
15041,Amortization - Core Banking Software-USD-BB,15000,10,,0,0,0
15042,Amortization - Formation Expenses,15000,10,,0,0,0
15043,Amortization - Formation Expenses-USD-BB,15000,10,,0,0,0
15044,Formation Expenses,15000,10,,0,0,0
15045,Formation Expenses-USD-BB,15000,10,,0,0,0
15046,Softwares,15000,10,,0,0,0
15047,Core Banking Software,15000,10,,0,0,0
15048,CBC software,15000,10,,0,0,0
15049,Softwares-USD-BB,15000,10,,0,0,0
15050,Core Banking Software-USD-BB,15000,10,,0,0,0
15051,Inter-Branch Accounts-HO,15000,10,,0,0,0
15052,Inter-Branch Accounts-USD-BB,15000,10,,0,0,0
15053,Equivalence Foreign Exchange Position Account ,15000,10,,0,0,0
15054,Equivalence Foreign Exchange Position Account -USD-BB,15000,10,,0,0,0
15055,Suspense Asset Account ,15000,10,,0,0,0
15056,Suspense Asset Account -USD-BB,15000,10,,0,0,0
15057,Other Sundry Assets ,15000,10,,0,0,0
15058,Other Sundry Assets -USD-BB,15000,10,,0,0,0
20000,Amounts owed to NBC,0,20,,0,0,0
20001,Amounts owed to NBC-USD-BB,20000,20,,0,0,0
20002,Voluntary Deposits - Demand-KHR,20000,20,,0,0,0
20003,Voluntary Deposits - Demand-KHR-BB,20000,20,,0,0,0
20004,Voluntary Deposits - Demand-USD,20000,20,,0,0,0
20005,Voluntary Deposits - Demand-THB,20000,20,,0,0,0
20006,Voluntary Deposits - Demand-USD-BB,20000,20,,0,0,0
20007,Voluntary Deposits - Demand-USD-BB,20000,20,,0,0,0
20008,Voluntary Deposits - Savings-KHR,20000,20,,0,0,0
20009,Voluntary Deposits - Savings-KHR-BB,20000,20,,0,0,0
20010,Voluntary Deposits - Savings-USD,20000,20,,0,0,0
20011,Voluntary Deposits - Savings-USD-BB,20000,20,,0,0,0
20012,Voluntary Deposits - Savings-THB,20000,20,,0,0,0
20013,Voluntary Deposits - Savings-THB-BB,20000,20,,0,0,0
20014,Voluntary Deposits - Term-KHR,20000,20,,0,0,0
20015,Voluntary Deposits - Term-KHR-BB,20000,20,,0,0,0
20016,Voluntary Deposits - Term-USD,20000,20,,0,0,0
20017,Voluntary Deposits - Term-USD-BB,20000,20,,0,0,0
20018,Voluntary Deposits - Term-THB,20000,20,,0,0,0
20019,Voluntary Deposits - Term-THB-BB,20000,20,,0,0,0
20020,Compulsory Deposits-KHR,20000,20,,0,0,0
20021,Compulsory Deposits-KHR-BB,20000,20,,0,0,0
20022,Compulsory Deposits-USD,20000,20,,0,0,0
20023,Compulsory Deposits-USD-BB,20000,20,,0,0,0
20024,Compulsory Deposits-THB,20000,20,,0,0,0
20025,Compulsory Deposits-THB-BB,20000,20,,0,0,0
20026,Subordinated Debt,20000,20,,0,0,0
20027,Subordinated Debt-USD-BB,20000,20,,0,0,0
20028,Short-term Borrowed Funds - Shareholders ,20000,20,,0,0,0
20029,Short-term Borrowed Funds - Shareholders -USD-BB,20000,20,,0,0,0
20030,"Short-term Borrowed Funds - Corporations, Associations, Organizations",20000,20,,0,0,0
20031,"Short-term Borrowed Funds - Corporations, Associations, Organizations-USD-BB",20000,20,,0,0,0
20032,Short-term Borrowed Funds -  Banks,20000,20,,0,0,0
20033,Short-term Borrowed Funds -  Banks-USD-BB,20000,20,,0,0,0
20034,Short-term Borrowed Funds - Other,20000,20,,0,0,0
20035,Short-term Borrowed Funds - Other-USD-BB,20000,20,,0,0,0
20036,Long-term Borrowed Funds - Shareholders ,20000,20,,0,0,0
20037,Long-term Borrowed Funds - Shareholders -USD-BB,20000,20,,0,0,0
20038,"Long-term Borrowed Funds - Corporations, Associations, Organizations",20000,20,,0,0,0
20039,"Long-term Borrowed Funds - Corporations, Associations, Organizations-USD-BB",20000,20,,0,0,0
20040,Long-term Borrowed Funds -  Banks,20000,20,,0,0,0
20041,Long-term Borrowed Funds -  Banks-USD-BB,20000,20,,0,0,0
20042,Long-term Borrowed Funds - Other,20000,20,,0,0,0
20043,Long-term Borrowed Funds - Other-USD-BB,20000,20,,0,0,0
20044,AIP - Amounts owed to NBC,20000,20,,0,0,0
20045,AIP - Amounts owed to NBC-USD-BB,20000,20,,0,0,0
20046,AIP - Voluntary Deposits - Demand-KHR,20000,20,,0,0,0
20047,AIP - Voluntary Deposits - Demand-KHR-BB,20000,20,,0,0,0
20048,AIP - Voluntary Deposits - Demand-USD,20000,20,,0,0,0
20049,AIP - Voluntary Deposits - Demand-USD-BB,20000,20,,0,0,0
20050,AIP - Voluntary Deposits - Demand-THB,20000,20,,0,0,0
20051,AIP - Voluntary Deposits - Demand-THB-BB,20000,20,,0,0,0
20052,AIP - Voluntary Deposits - Savings-KHR,20000,20,,0,0,0
20053,AIP - Voluntary Deposits - Savings-KHR-BB,20000,20,,0,0,0
20054,AIP - Voluntary Deposits - Savings-USD,20000,20,,0,0,0
20055,AIP - Voluntary Deposits - Savings-USD-BB,20000,20,,0,0,0
20056,AIP - Voluntary Deposits - Savings-THB,20000,20,,0,0,0
20057,AIP - Voluntary Deposits - Savings-THB-BB,20000,20,,0,0,0
20058,AIP - Voluntary Deposits - Term-KHR,20000,20,,0,0,0
20059,AIP - Voluntary Deposits - Term-KHR-BB,20000,20,,0,0,0
20060,AIP - Voluntary Deposits - Term-USD,20000,20,,0,0,0
20061,AIP - Voluntary Deposits - Term-THB,20000,20,,0,0,0
20062,AIP - Voluntary Deposits - Term-USD-BB,20000,20,,0,0,0
20063,AIP - Voluntary Deposits - Term-USD-BB,20000,20,,0,0,0
20064,AIP - Voluntary Deposits - Other,20000,20,,0,0,0
20065,AIP - Voluntary Deposits - Other-USD-BB,20000,20,,0,0,0
20066,AIP - Compulsory Deposits-KHR,20000,20,,0,0,0
20067,AIP - Compulsory Deposits-KHR-BB,20000,20,,0,0,0
20068,AIP - Compulsory Deposits-USD,20000,20,,0,0,0
20069,AIP - Compulsory Deposits-USD,20000,20,,0,0,0
20070,AIP - Compulsory Deposits-USD-BB,20000,20,,0,0,0
20071,AIP - Compulsory Deposits-USD-BB,20000,20,,0,0,0
20072,AIP - Subordinated Debt,20000,20,,0,0,0
20073,AIP - Subordinated Debt-USD-BB,20000,20,,0,0,0
20074,AIP - Short-term Borrowed Funds - Shareholders ,20000,20,,0,0,0
20075,AIP - Short-term Borrowed Funds - Shareholders -USD-BB,20000,20,,0,0,0
20076,"AIP - Short-term Borrowed Funds - Corporations, Associations, Organizations  ",20000,20,,0,0,0
20077,"AIP - Short-term Borrowed Funds - Corporations, Associations, Organizations  -USD-BB",20000,20,,0,0,0
20078,AIP - Short-term Borrowed Funds - Banks,20000,20,,0,0,0
20079,AIP - Short-term Borrowed Funds - Banks-USD-BB,20000,20,,0,0,0
20080,AIP - Short-term Borrowed Funds - Other,20000,20,,0,0,0
20081,AIP - Short-term Borrowed Funds - Other-USD-BB,20000,20,,0,0,0
20082,AIP - Long-term Borrowed Funds - Shareholders ,20000,20,,0,0,0
20083,AIP - Long-term Borrowed Funds - Shareholders -USD-BB,20000,20,,0,0,0
20084,"AIP - Long-term Borrowed Funds - Corporations, Associations, Organizations  ",20000,20,,0,0,0
20085,"AIP - Long-term Borrowed Funds - Corporations, Associations, Organizations  -USD-BB",20000,20,,0,0,0
20086,AIP - Long-term Borrowed Funds - Banks,20000,20,,0,0,0
20087,AIP - Long-term Borrowed Funds - Banks-USD-BB,20000,20,,0,0,0
20088,AIP - Long-term Borrowed Funds - Other,20000,20,,0,0,0
20089,AIP - Long-term Borrowed Funds - Other-USD-BB,20000,20,,0,0,0
21000,Accrued Salary and Wages Payable,0,20,,0,0,0
21001,Accrued Salary and Wages Payable-USD-BB,21000,20,,0,0,0
21002,Accrued Bonus/Incentive Compensation Payable,21000,20,,0,0,0
21003,Accrued Bonus/Incentive Compensation Payable-USD-BB,21000,20,,0,0,0
21004,Accrued and Withheld Payroll Taxes Payable,21000,20,,0,0,0
21005,Accrued and Withheld Taxes Payable,21000,20,,0,0,0
21006,Accrued and Withheld Payroll Taxes Payable-USD-BB,21000,20,,0,0,0
21007,Accrued and Withheld Taxes Payable-USD-BB,21000,20,,0,0,0
21008,Other Payroll Deductions Withheld Payable,21000,20,,0,0,0
21009,Other Payroll Deductions Withheld Payable-USD-BB,21000,20,,0,0,0
21010,Accrued Employee Benefits Payable,21000,20,,0,0,0
21011,Accrued Employee Benefits Payable-USD-BB,21000,20,,0,0,0
21012,Accrued Vacation Pay Payable  ,21000,20,,0,0,0
21013,Accrued Vacation Pay Payable  -USD-BB,21000,20,,0,0,0
21014,Accrued Expenses and Provisions,21000,20,,0,0,0
21015,Accrued Expenses and Provisions-USD-BB,21000,20,,0,0,0
21016,Accrued Taxes Payable,21000,20,,0,0,0
21017,Accrued Income Tax Payable,21000,20,,0,0,0
21018,Accrued Taxes Payable-USD-BB,21000,20,,0,0,0
21019,Accrued Income Tax Payable-USD-BB,21000,20,,0,0,0
21020,Unearned Interest Income-Standard Loan,21000,20,,0,0,0
21021,Unearned Interest Income-Substandard Loans-USD,21000,20,,0,0,0
21022,Unearned Interest Income-Doubtful Loans-USD,21000,20,,0,0,0
21023,Unearned Interest Income-Loss Loans-USD,21000,20,,0,0,0
21024,Settlement Account-USD-HO,21000,20,,0,0,0
21025,Unearned Interest Income-Standard Loan-USD-BB,21000,20,,0,0,0
21026,Unearned Interest Income-Substandard Loans-USD-BB,21000,20,,0,0,0
21027,Unearned Interest Income-Doubtful Loans-USD-BB,21000,20,,0,0,0
21028,Unearned Interest Income-Loss Loans-USD-BB,21000,20,,0,0,0
21029,Settlement Accounts USD-BB,21000,20,,0,0,0
21030,Unearned Interest Income-Substandard Loans-THB,21000,20,,0,0,0
21031,Unearned Interest Income-Doubtful Loans-THB,21000,20,,0,0,0
21032,Unearned Interest Income-Loss Loans-THB,21000,20,,0,0,0
21033,Unearned Interest Income-Substandard Loans-THB-BB,21000,20,,0,0,0
21034,Unearned Interest Income-Doubtful Loans-THB-BB,21000,20,,0,0,0
21035,Unearned Interest Income-Loss Loans-THB-BB,21000,20,,0,0,0
21036,Deferred Income - Government and Public Grants,21000,20,,0,0,0
21037,Deferred Income - Government and Public Grants-USD-BB,21000,20,,0,0,0
21038,Accounts Payable,21000,20,,0,0,0
21039,Account Payable to CBC,21000,20,,0,0,0
21040,Accounts Payable-USD-BB,21000,20,,0,0,0
21041,Account Payable to CBC-USD-BB,21000,20,,0,0,0
21042,Dividend Payable,21000,20,,0,0,0
21043,Dividend Payable-USD-BB,21000,20,,0,0,0
21044,Dividend Withholding Taxes,21000,20,,0,0,0
21045,Dividend Withholding Taxes-USD-BB,21000,20,,0,0,0
21046,Other Withholding Taxes,21000,20,,0,0,0
21047,Other Withholding Taxes-USD-BB,21000,20,,0,0,0
21048,Interest in Suspense-Substandard Loan-USD,21000,20,,0,0,0
21049,Interest in Suspense-Doubtful Loans-USD,21000,20,,0,0,0
21050,Interest in Suspense-Loss Loans-USD,21000,20,,0,0,0
21051,Interest in Suspense-Substandard Loan-USD-BB,21000,20,,0,0,0
21052,Interest in Suspense-Doubtful Loans-USD-BB,21000,20,,0,0,0
21053,Interest in Suspense-Loss Loans-USD-BB,21000,20,,0,0,0
21054,Interest in Suspense-Substandard Loan-THB,21000,20,,0,0,0
21055,Interest in Suspense-Doubtful Loans-THB,21000,20,,0,0,0
21056,Interest in Suspense-Loss Loans-THB,21000,20,,0,0,0
21057,Interest in Suspense-Substandard Loan-THB-BB,21000,20,,0,0,0
21058,Interest in Suspense-Doubtful Loans-THB-BB,21000,20,,0,0,0
21059,Interest in Suspense-Loss Loans-THB-BB,21000,20,,0,0,0
21060,Foreign Exchange Position Account  ,21000,20,,0,0,0
21061,Foreign Exchange Position Account  -USD-BB,21000,20,,0,0,0
21062,Provision for Losses on Off Balance Sheet Accounts,21000,20,,0,0,0
21063,Provision for Losses on Off Balance Sheet Accounts-USD-BB,21000,20,,0,0,0
21064,General Provision for Losses ,21000,20,,0,0,0
21065,General Provision for Losses -USD-BB,21000,20,,0,0,0
21066,General Provision for Losses-THB ,21000,20,,0,0,0
21067,General Provision for Losses -THB-BB,21000,20,,0,0,0
21068,Deferred Taxation,21000,20,,0,0,0
21069,Deferred Taxation-USD-BB,21000,20,,0,0,0
21070,Suspense and Sundry Liability Account,21000,20,,0,0,0
21071,Suspense and Sundry Liability Account-USD-BB,21000,20,,0,0,0
30000,Paid Up Capital,0,30,,0,0,0
30001,Paid Up Capital-USD-BB,30000,30,,0,0,0
30002,Premiums Related to Capital (Paid in Surplus),30000,30,,0,0,0
30003,Premiums Related to Capital (Paid in Surplus)-USD-BB,30000,30,,0,0,0
30004,(Less) Unpaid Portion of Capital,30000,30,,0,0,0
30005,(Less) Unpaid Portion of Capital-USD-BB,30000,30,,0,0,0
30006,(Less) Treasury Stock,30000,30,,0,0,0
30007,(Less) Treasury Stock-USD-BB,30000,30,,0,0,0
30008,Donated capital - Current year,30000,30,,0,0,0
30009,Donated capital - Current year-USD-BB,30000,30,,0,0,0
30010,Donated capital - Previous years,30000,30,,0,0,0
30011,Donated capital - Previous years-USD-BB,30000,30,,0,0,0
30012,Hybrid Capital - Non-refundable public grants and subsidies,30000,30,,0,0,0
30013,Hybrid Capital - Non-refundable public grants and subsidies-USD-BB,30000,30,,0,0,0
30014,Hybrid Capital - Public guarantee funds for credit risks,30000,30,,0,0,0
30015,Hybrid Capital - Public guarantee funds for credit risks-USD-BB,30000,30,,0,0,0
30016,Hybrid Capital - Perpetual subordinated debts,30000,30,,0,0,0
30017,Hybrid Capital - Perpetual subordinated debts-USD-BB,30000,30,,0,0,0
30018,Hybrid Capital - Others,30000,30,,0,0,0
30019,Hybrid Capital - Others-USD-BB,30000,30,,0,0,0
30020,Revenue Reserves  ,30000,30,,0,0,0
30021,Revenue Reserves  -USD-BB,30000,30,,0,0,0
30022,Capital Reserves  ,30000,30,,0,0,0
30023,Capital Reserves  -USD-BB,30000,30,,0,0,0
30024,Subordinated debt approved by NBC,30000,30,,0,0,0
30025,Subordinated debt approved by NBC-USD-BB,30000,30,,0,0,0
30026,Revaluation reserves approved by NBC  ,30000,30,,0,0,0
30027,Revaluation reserves approved by NBC  -USD-BB,30000,30,,0,0,0
30028,Other Reserves,30000,30,,0,0,0
30029,Other Reserves-USD-BB,30000,30,,0,0,0
30030,Retained Earnings,30000,30,,0,0,0
30031,Retained Earnings-USD-BB,30000,30,,0,0,0
30032,Profit Current Year,30000,30,,0,0,0
30033,Profit Current Year-USD-BB,30000,30,,0,0,0
40000,Interest Income - Due from NBC,0,40,,0,0,0
40001,Interest Income - Due from NBC-USD-BB,40000,40,,0,0,0
40002,Interest Income - Capital Guarantee Deposit  with NBC,40000,40,,0,0,0
40003,Interest Income - Capital Guarantee Deposit  with NBC-USD-BB,40000,40,,0,0,0
40004,Interest Income - Other Demand Deposit with NBC,40000,40,,0,0,0
40005,Interest Income - Other Demand Deposit with NBC-USD-BB,40000,40,,0,0,0
40006,Interest Income - Other Term Deposit with NBC,40000,40,,0,0,0
40007,Interest Income - Other Term Deposit with NBC-USD-BB,40000,40,,0,0,0
40008,Interest Income - Demand and Savings Deposits with Banks rated AAA to AA-,40000,40,,0,0,0
40009,Interest Income - Demand and Savings Deposits with Banks rated AAA to AA--USD-BB,40000,40,,0,0,0
40010,Interest Income - Demand and Savings Deposits with Banks rated A+ to A-,40000,40,,0,0,0
40011,Interest Income - Demand and Savings Deposits with Banks rated A+ to A--USD-BB,40000,40,,0,0,0
40012,Interest Income - Demand and Savings Deposits with Banks rated below A-,40000,40,,0,0,0
40013,Interest Income - Demand and Savings Deposits with Banks rated below A--USD-BB,40000,40,,0,0,0
40014,Interest Income - Time Deposits and Placements with Banks rated AAA to AA-,40000,40,,0,0,0
40015,Interest Income - Time Deposits and Placements with Banks rated AAA to AA--USD-BB,40000,40,,0,0,0
40016,Interest Income - Time Deposits and Placements with Banks rated A+ to A-,40000,40,,0,0,0
40017,Interest Income - Time Deposits and Placements with Banks rated A+ to A--USD-BB,40000,40,,0,0,0
40018,Interest Income - Time Deposits and Placements with Banks rated below A-,40000,40,,0,0,0
40019,Interest Income - Time Deposits and Placements with Banks rated below A--USD-BB,40000,40,,0,0,0
40020,Interest income - Claims on Sovereigns rated AAA to AA-,40000,40,,0,0,0
40021,Interest income - Claims on Sovereigns rated AAA to AA--USD-BB,40000,40,,0,0,0
